 demo                      SWAT+ 2026-07-13        MODULAR Rev 2026.cb442f7c05fc3bfc34349c446010f452d2737c
 freq       soil_lyr  soil_depth        jday         mon         day          yr        unit                gis_id name                   cfmets1        cfstrs1        cfstrs2        efmets1        efstrs1        efstrs2       immmets1       immstrs1       immstrs2       mnrmets1       mnrstrs1       mnrstrs2        co2fmet        co2fstr         cfs1s2         cfs1s3         cfs2s1         cfs2s3         cfs3s1         efs1s2         efs1s3         efs2s1         efs2s3         efs3s1        imms1s2        imms1s3        imms2s1        imms2s3        imms3s1        mnrs1s2        mnrs1s3        mnrs2s1        mnrs2s3        mnrs3s1         co2fs1         co2fs2         co2fs3
                              mm                                                                                                          kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_C/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_N/ha        kg_C/ha        kg_C/ha
 day              15        1800           2           1           2        1975           9                     1 hru0009            1.112839      9.4615214E-04  5.8871671E-03  8.5220180E-02  6.3079347E-06  3.9249360E-05  0.0000000E+00  6.6147513E-05  2.7548466E-04  2.6358411E-02  0.0000000E+00  0.0000000E+00   1.360137      3.6794799E-03  0.1328224      2.1186399E-03  2.1838849E-02  2.6472157E-03  3.1946243E-03  7.1008243E-03  1.1326467E-04  1.6723986E-03  2.6471869E-04  2.4464136E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3524928E-05  0.0000000E+00  9.4800740E-03  1.5121586E-04  5.1146268E-04  0.0000000E+00  7.4821233E-05  0.1366794      2.9927414E-02  3.9045408E-03
 day              16        2000           2           1           2        1975           9                     1 hru0009           0.7492113      6.3700613E-04  3.9635911E-03  5.5868138E-02  4.2468796E-06  2.6425008E-05  0.0000000E+00  4.3254200E-05  1.8284679E-04  1.9252416E-02  0.0000000E+00  0.0000000E+00  0.9157027      2.4772449E-03  8.9425735E-02  1.4264227E-03  1.4703220E-02  1.7822640E-03  2.1508115E-03  4.7215479E-03  7.5313037E-05  1.0964082E-03  1.7822442E-04  1.6038443E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.3871925E-06  0.0000000E+00  6.4409547E-03  1.0273915E-04  3.7389749E-04  0.0000000E+00  5.4696837E-05  9.2022553E-02  2.0148925E-02  2.6287700E-03
 day              -1          -1           2           1           2        1975           9                     1 hru0009            51.86290      4.4622838E-02  0.2795710       4.997969      4.2469651E-04  2.6964580E-03   4.097747      7.4618002E-03  1.6753921E-02  0.2422814      0.0000000E+00  0.0000000E+00   64.26784      0.1750401       6.328306      0.1192839       1.126610      0.1349989      0.1489019      0.4399097      8.2776016E-03  0.1064308      1.3499756E-02  1.4269252E-02  0.0000000E+00  0.0000000E+00  8.8436589E-02  3.5727317E-03  1.1991673E-02  0.3605575      6.8099322E-03  6.2290626E-03  0.0000000E+00  6.2097295E-04   6.039808       1.541966      0.1819912    
 day               1          10           2           1           2        1975          10                     1 hru0010            2.830722      2.1760818E-03  1.5232569E-02  0.1415361      1.0036246E-04  6.0930272E-04  0.0000000E+00  8.4416315E-06  0.0000000E+00  0.1438679      0.0000000E+00  9.3234295E-05   4.246083      9.7923670E-03  0.3246546      7.1673552E-03  7.6801099E-02  9.1938116E-03  6.4553660E-03  1.2986183E-02  2.8669421E-04  3.8400549E-03  9.1932475E-04  3.2276829E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.6403223E-08  0.0000000E+00  2.7213007E-02  6.0077774E-04  3.8395836E-03  0.0000000E+00  3.2276910E-04  0.4055602      0.1051049      7.8898920E-03
 day               2          25           2           1           2        1975          10                     1 hru0010            3.422297      3.0244822E-03  1.8818993E-02  0.3463447      3.5530280E-05  2.2107722E-04  0.5993854      8.0026611E-04  1.2953368E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.182808      1.1761872E-02  0.4101716      7.7523282E-03  7.1719751E-02  8.5855275E-03  9.7250063E-03  3.3051182E-02  6.2467420E-04  7.1720271E-03  8.5855904E-04  9.7250391E-04  0.0000000E+00  0.0000000E+00  1.2647269E-02  3.4199923E-04  1.7149398E-03  1.9747339E-02  3.7322874E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3796408      9.8150901E-02  1.1886120E-02
 day               3          50           2           1           2        1975          10                     1 hru0010            5.775173      5.1045269E-03  3.1761456E-02  0.5845047      5.9965820E-05  3.7312016E-04  0.9249924      1.2742400E-03  2.1580011E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.058545      1.9850921E-02  0.6923358      1.3085293E-02  0.1210443      1.4490141E-02  1.6413277E-02  5.5173349E-02  1.0427879E-03  1.2104498E-02  1.4490219E-03  1.6413330E-03  0.0000000E+00  0.0000000E+00  1.9533699E-02  5.6261930E-04  2.6487196E-03  3.3686396E-02  6.3667982E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6408024      0.1656532      2.0060671E-02
 day               4         100           2           1           2        1975          10                     1 hru0010            6.450219      5.5773053E-03  3.4703221E-02  0.6529384      3.7188849E-05  2.3139721E-04  0.8132030      1.2305384E-03  2.4523542E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.883601      2.1689517E-02  0.7944322      1.5014935E-02  0.1389343      1.6631735E-02  1.8839102E-02  6.1436899E-02  1.1611703E-03  1.3893446E-02  1.6631759E-03  1.8839162E-03  0.0000000E+00  0.0000000E+00  1.7686455E-02  6.0066022E-04  2.3982311E-03  3.9925933E-02  7.5460866E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7352993      0.1901363      2.3025572E-02
 day               5         150           2           1           2        1975          10                     1 hru0010            6.541547      5.6571509E-03  3.5200041E-02  0.6622417      3.7721296E-05  2.3471024E-04  0.6744283      1.1182353E-03  2.4197728E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.995224      2.2000028E-02  0.8059066      1.5231804E-02  0.1409239      1.6869910E-02  1.9108878E-02  6.0774516E-02  1.1486511E-03  1.4092356E-02  1.6869872E-03  1.9108938E-03  0.0000000E+00  0.0000000E+00  1.4703387E-02  5.7122670E-04  1.9937274E-03  4.1631501E-02  7.8684418E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7459196      0.1928591      2.3355296E-02
 day               6         200           2           1           2        1975          10                     1 hru0010            2.250331      1.9464386E-03  1.2111169E-02  0.2278381      1.2978673E-05  8.0756152E-05  0.1901448      3.4855833E-04  8.1060454E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   2.750405      7.5694821E-03  0.2773257      5.2415151E-03  4.8487511E-02  5.8044102E-03  6.5747625E-03  2.0410687E-02  3.8576627E-04  4.8487233E-03  5.8043766E-04  6.5747823E-04  0.0000000E+00  0.0000000E+00  4.1574836E-03  1.8399640E-04  5.6373677E-04  1.4716804E-02  2.7815078E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2566833      6.6356800E-02  8.0358209E-03
 day               7         300           2           1           2        1975          10                     1 hru0010            4.563385      3.9476436E-03  2.4563111E-02  0.4620609      2.6322550E-05  1.6378473E-04  0.2624715      6.0044794E-04  1.5663534E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.577471      1.5351946E-02  0.5625139      1.0631632E-02  9.8339677E-02  1.1772182E-02  1.3334559E-02  3.9621480E-02  7.4885431E-04  9.8338528E-03  1.1772043E-03  1.3334599E-03  0.0000000E+00  0.0000000E+00  5.7796156E-03  3.2780401E-04  7.8367873E-04  3.1291790E-02  5.9142144E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5206437      0.1345812      1.6297795E-02
 day               8         450           2           1           2        1975          10                     1 hru0010            6.859061      5.9321783E-03  3.6911335E-02  0.6944152      3.9555180E-05  2.4612117E-04  0.2188573      7.5030449E-04  2.2137393E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   8.383297      2.3069583E-02  0.8451383      1.5973290E-02  0.1477754      1.7690105E-02  2.0037919E-02  5.6322049E-02  1.0644986E-03  1.4777266E-02  1.7689774E-03  2.0037973E-03  0.0000000E+00  0.0000000E+00  4.8987856E-03  4.0816609E-04  6.6421833E-04  4.9726818E-02  9.3984732E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7822312      0.2022357      2.4490792E-02
 day               9         600           2           1           2        1975          10                     1 hru0010            3.935303      3.3709158E-03  2.0974590E-02  0.3962415      2.2475107E-05  1.3984513E-04  6.3830972E-02  3.7161537E-04  1.1960175E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   4.809815      1.3109120E-02  0.4764768      9.0055121E-03  8.3948851E-02  1.0049464E-02  1.1383760E-02  3.0346602E-02  5.7355716E-04  8.3947722E-03  1.0049328E-03  1.1383777E-03  0.0000000E+00  0.0000000E+00  1.4196066E-03  1.9335875E-04  1.9248656E-04  2.9244773E-02  5.5273232E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4410107      0.1148868      1.3913485E-02
 day              10         750           2           1           2        1975          10                     1 hru0010            1.589671      1.3517134E-03  8.4106587E-03  0.1593982      9.0117928E-06  5.6073364E-05  8.7928623E-03  1.3400271E-04  4.5991945E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   1.942932      5.2566626E-03  0.1899001      3.5891521E-03  3.3655625E-02  4.0288940E-03  4.5639891E-03  1.1650347E-02  2.2019401E-04  3.3655411E-03  4.0288683E-04  4.5639917E-04  0.0000000E+00  0.0000000E+00  1.9530416E-04  6.4977619E-05  2.6481750E-05  1.2081592E-02  2.2834462E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1757651      4.6058860E-02  5.5782096E-03
 day              11         900           2           1           2        1975          10                     1 hru0010            1.153131      9.8027394E-04  6.0994779E-03  0.1127819      6.5354157E-06  4.0664778E-05  0.0000000E+00  8.9340210E-05  3.2206817E-04  2.8275177E-03  0.0000000E+00  0.0000000E+00   1.409383      3.8121748E-03  0.1377346      2.4456137E-03  2.3694260E-02  2.8506923E-03  3.3098215E-03  8.1910081E-03  1.4543945E-04  2.3174156E-03  2.8506716E-04  3.2371687E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8702739E-05  0.0000000E+00  9.0171099E-03  1.6010769E-04  5.1993178E-05  0.0000000E+00  7.2654511E-06  0.1330117      3.2443833E-02  4.0453374E-03
 day              12        1050           2           1           2        1975          10                     1 hru0010           0.5573363      4.7380305E-04  2.9481070E-03  5.1180460E-02  3.1588108E-06  1.9654817E-05  0.0000000E+00  4.0350751E-05  1.5116142E-04  4.6972670E-03  0.0000000E+00  0.0000000E+00  0.6811888      1.8425671E-03  6.6507213E-02  1.0608512E-03  1.0936167E-02  1.3256373E-03  1.5997621E-03  3.8534943E-03  6.1466766E-05  1.0042734E-03  1.3256258E-04  1.4690691E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5203594E-05  0.0000000E+00  4.4540651E-03  7.1046437E-05  8.9333742E-05  0.0000000E+00  1.3069395E-05  6.8438500E-02  1.4986651E-02  1.9552649E-03
 day              13        1200           2           1           2        1975          10                     1 hru0010           0.5646768      4.8005767E-04  2.9870246E-03  4.9264375E-02  3.2005114E-06  1.9914285E-05  0.0000000E+00  3.8681399E-05  1.4941103E-04  7.3502474E-03  0.0000000E+00  0.0000000E+00  0.6901605      1.8668906E-03  6.7386828E-02  1.0748819E-03  1.1080546E-02  1.3431384E-03  1.6208818E-03  3.8199537E-03  6.0931772E-05  9.6670561E-04  1.3431259E-04  1.4141139E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3050405E-05  0.0000000E+00  4.5959493E-03  7.3309617E-05  1.4133879E-04  0.0000000E+00  2.0676845E-05  6.9343664E-02  1.5184505E-02  1.9810779E-03
 day              14        1500           2           1           2        1975          10                     1 hru0010            1.147704      9.7575295E-04  6.0713496E-03  9.2712961E-02  6.5052795E-06  4.0477280E-05  0.0000000E+00  7.2317242E-05  2.9215889E-04  2.2358567E-02  0.0000000E+00  0.0000000E+00   1.402750      3.7945942E-03  0.1369730      2.1848453E-03  2.2522056E-02  2.7300313E-03  3.2945659E-03  7.5044557E-03  1.1970298E-04  1.8193595E-03  2.7300036E-04  2.6613910E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9169180E-05  0.0000000E+00  9.5975883E-03  1.5309037E-04  4.3282320E-04  0.0000000E+00  6.3317624E-05  0.1409505      3.0863663E-02  4.0266919E-03
 day              15        1800           2           1           2        1975          10                     1 hru0010            1.166465      9.9174143E-04  6.1708344E-03  8.9326791E-02  6.6118751E-06  4.1140549E-05  0.0000000E+00  6.9334761E-05  2.8875860E-04  2.7628317E-02  0.0000000E+00  0.0000000E+00   1.425679      3.8567719E-03  0.1392219      2.2207168E-03  2.2891127E-02  2.7747685E-03  3.3485536E-03  7.4429438E-03  1.1872180E-04  1.7529811E-03  2.7747382E-04  2.5642911E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4176621E-05  0.0000000E+00  9.9368487E-03  1.5850191E-04  5.3610664E-04  0.0000000E+00  7.8426383E-05  0.1432647      3.1369429E-02  4.0926766E-03
 day              16        2000           2           1           2        1975          10                     1 hru0010           0.7854810      6.6784071E-04  4.1554538E-03  5.8572739E-02  4.4524509E-06  2.7704142E-05  0.0000000E+00  4.5347941E-05  1.9169773E-04  2.0184264E-02  0.0000000E+00  0.0000000E+00  0.9600323      2.5971585E-03  9.3754239E-02  1.4954662E-03  1.5414950E-02  1.8685370E-03  2.2549252E-03  4.9500866E-03  7.8958430E-05  1.1494815E-03  1.8685164E-04  1.6814811E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.7447621E-06  0.0000000E+00  6.7527331E-03  1.0771230E-04  3.9199647E-04  0.0000000E+00  5.7344529E-05  9.6476749E-02  2.1124262E-02  2.7560196E-03
 day              -1          -1           2           1           2        1975          10                     1 hru0010            49.59251      4.2657912E-02  0.2671194       4.781359      4.1157639E-04  2.5457437E-03   3.756106      6.9920230E-03  1.5967356E-02  0.2289141      0.0000000E+00  0.0000000E+00   61.39937      0.1672217       6.020432      0.1131752       1.068169      0.1280090      0.1418651      0.4175352      7.8420686E-03  0.1013327      1.2800775E-02  1.3623680E-02  0.0000000E+00  0.0000000E+00  8.1021599E-02  3.3629122E-03  1.0986221E-02  0.3436202      6.4664036E-03  5.4831756E-03  0.0000000E+00  5.6286936E-04   5.735042       1.461996      0.1733907    
 day               1          10           2           1           2        1975          11                     1 hru0011            3.369392      2.6395747E-03  1.8476998E-02  0.1684696      1.0344091E-04  7.2408543E-04  0.0000000E+00  2.8537826E-05  1.4994526E-05  0.1713694      0.0000000E+00  0.0000000E+00   5.054089      1.1878076E-02  0.4349203      9.6016740E-03  0.1030468      1.2335667E-02  8.6613996E-03  1.7396811E-02  3.8406695E-04  5.1523396E-03  1.2334916E-03  4.3306997E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.5204298E-08  0.0000000E+00  3.6505848E-02  8.0593454E-04  5.1517109E-03  0.0000000E+00  4.3307114E-04  0.5433047      0.1410230      1.0586155E-02
 day               2          25           2           1           2        1975          11                     1 hru0011            4.559461      4.0075141E-03  2.4935627E-02  0.4614447      4.2072475E-05  2.6178415E-04  0.7985345      1.0653797E-03  1.7475021E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   5.572675      1.5584771E-02  0.5501906      1.0398719E-02  9.6210621E-02  1.1517314E-02  1.3045904E-02  4.4333775E-02  8.3791773E-04  9.6211312E-03  1.1517397E-03  1.3045947E-03  0.0000000E+00  0.0000000E+00  1.6966090E-02  4.5878545E-04  2.3005619E-03  2.6481498E-02  5.0050596E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5092377      0.1316675      1.5944995E-02
 day               3          50           2           1           2        1975          11                     1 hru0011            7.691870      6.7615877E-03  4.2072102E-02  0.7785197      7.0985923E-05  4.4169021E-04   1.231960      1.6963393E-03  2.9111034E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   9.401175      2.6295066E-02  0.9283965      1.7546881E-02  0.1623299      1.9432418E-02  2.2011496E-02  7.3985413E-02  1.3983392E-03  1.6233083E-02  1.9432523E-03  2.2011569E-03  0.0000000E+00  0.0000000E+00  2.6196271E-02  7.5451750E-04  3.5521474E-03  4.5161374E-02  8.5355924E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.8592919      0.2221540      2.6902940E-02
 day               4         100           2           1           2        1975          11                     1 hru0011            5.856717      5.0640698E-03  3.1509757E-02  0.5928563      3.3766650E-05  2.1010354E-04  0.7383693      1.1172912E-03  2.2266784E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.158210      1.9693602E-02  0.7213207      1.3633113E-02  0.1261492      1.5101243E-02  1.7105488E-02  5.5782761E-02  1.0543059E-03  1.2614939E-02  1.5101265E-03  1.7105542E-03  0.0000000E+00  0.0000000E+00  1.6058644E-02  5.4538320E-04  2.1775053E-03  3.6250796E-02  6.8514782E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6676298      0.1726394      2.0906707E-02
 day               5         150           2           1           2        1975          11                     1 hru0011            5.935641      5.1330733E-03  3.1939112E-02  0.6008962      3.4226803E-05  2.1296670E-04  0.6119581      1.0146355E-03  2.1956014E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   7.254673      1.9961948E-02  0.7312374      1.3820541E-02  0.1278687      1.5307081E-02  1.7338630E-02  5.5143524E-02  1.0422242E-03  1.2786838E-02  1.5307046E-03  1.7338682E-03  0.0000000E+00  0.0000000E+00  1.3341104E-02  5.1830593E-04  1.8090066E-03  3.7773166E-02  7.1392069E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6768084      0.1749926      2.1191660E-02
 day               6         200           2           1           2        1975          11                     1 hru0011            2.578028      2.2298305E-03  1.3874497E-02  0.2610128      1.4868300E-05  9.2513845E-05  0.2178377      3.9930685E-04  9.2862477E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00   3.150924      8.6715622E-03  0.3176970      6.0045407E-03  5.5547018E-02  6.6494988E-03  7.5320117E-03  2.3381941E-02  4.4192362E-04  5.5546700E-03  6.6494604E-04  7.5320341E-04  0.0000000E+00  0.0000000E+00  4.7627934E-03  2.1078519E-04  6.4581423E-04  1.6858622E-02  3.1863153E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2940495      7.6017968E-02  9.2057921E-03
 day               7         300           2           1           2        1975          11                     1 hru0011            5.223500      4.5185387E-03  2.8115356E-02  0.5288903      3.0129220E-05  1.8747074E-04  0.3004490      6.8728277E-04  1.7928750E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00   6.384278      1.7572097E-02  0.6438462      1.2168828E-02  0.1125612      1.3474630E-02  1.5262954E-02  4.5350235E-02  8.5712894E-04  1.1255988E-02  1.3474474E-03  1.5262999E-03  0.0000000E+00  0.0000000E+00  6.6154422E-03  3.7520961E-04  8.9701149E-04  3.5815228E-02  6.7691534E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5959221      0.1540438      1.8654723E-02
